NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_30	MRPL28	11547	-1.5452357530593872	-0.69861054	No	
row_31	MRPL44	11583	-1.563178539276123	-0.6965264	No	
row_32	QRSL1	11962	-1.7801684141159058	-0.71657616	Yes	
row_33	MRPL39	12036	-1.8235663175582886	-0.71627814	Yes	
row_34	MRPS5	12111	-1.8809399604797363	-0.71588475	Yes	
row_35	MRPL10	12124	-1.8907862901687622	-0.7113522	Yes	
row_36	DARS2	12240	-1.9787063598632812	-0.71340215	Yes	
row_37	ERAL1	12306	-2.0266716480255127	-0.71200126	Yes	
row_38	MRPL48	12419	-2.096282482147217	-0.71352094	Yes	
row_39	POLG2	12440	-2.112342596054077	-0.70889455	Yes	
row_40	KIAA0391	12450	-2.1189961433410645	-0.70352	Yes	
row_41	C12orf65	12547	-2.195124387741089	-0.7037001	Yes	
row_42	GADD45GIP1	12578	-2.2260689735412598	-0.6994164	Yes	
row_43	MRPS36	12699	-2.3207993507385254	-0.70083386	Yes	
row_44	MRPL30	12704	-2.3257901668548584	-0.694545	Yes	
row_45	MRPS14	12718	-2.339916944503784	-0.6888131	Yes	
row_46	MRPL41	12734	-2.3548178672790527	-0.6831718	Yes	
row_47	MRPS25	12757	-2.375905752182007	-0.67793536	Yes	
row_48	MRPL42	12759	-2.3789350986480713	-0.6712977	Yes	
row_49	MRPS9	12768	-2.3856873512268066	-0.6651053	Yes	
row_50	MRPS12	12777	-2.3951172828674316	-0.6588863	Yes	
row_51	MRPS16	12904	-2.5082576274871826	-0.6601734	Yes	
row_52	YARS2	12905	-2.5091426372528076	-0.6531026	Yes	
row_53	MRPS34	12950	-2.5433688163757324	-0.648853	Yes	
row_54	MRPL46	13057	-2.6569931507110596	-0.6483947	Yes	
row_55	DAP3	13141	-2.7364015579223633	-0.6461874	Yes	
row_56	MRPS33	13157	-2.752824544906616	-0.63942456	Yes	
row_57	MRPL32	13173	-2.7683334350585938	-0.632618	Yes	
row_58	MRPL47	13183	-2.7746527194976807	-0.6253958	Yes	
row_59	MRPL51	13195	-2.7844741344451904	-0.6182785	Yes	
row_60	TFB2M	13203	-2.7895679473876953	-0.6108816	Yes	
row_61	MRPL35	13349	-2.9380486011505127	-0.6122175	Yes	
row_62	MRPS28	13357	-2.946404218673706	-0.60437864	Yes	
row_63	MRPL40	13399	-2.9882731437683105	-0.59867644	Yes	
row_64	MRPL43	13525	-3.122074842453003	-0.5981674	Yes	
row_65	NDUFA7	13531	-3.128912925720215	-0.5896816	Yes	
row_66	MRPL13	13623	-3.2432029247283936	-0.5865767	Yes	
row_67	TFAM	13695	-3.3353476524353027	-0.5818858	Yes	
row_68	MRPL20	13723	-3.380981683731079	-0.57414854	Yes	
row_69	MRPL27	13739	-3.404350519180298	-0.5655497	Yes	
row_70	MRPL17	13777	-3.4474234580993652	-0.5582883	Yes	
row_71	MRPL36	13817	-3.493652582168579	-0.55102926	Yes	
row_72	MRPL12	13829	-3.5024290084838867	-0.5418888	Yes	
row_73	MRPL55	13875	-3.5922420024871826	-0.5347498	Yes	
row_74	MRPL54	13879	-3.5982306003570557	-0.5248088	Yes	
row_75	SLC25A33	13907	-3.6304032802581787	-0.5163687	Yes	
row_76	AURKAIP1	13932	-3.678981065750122	-0.50759274	Yes	
row_77	MRPL37	13936	-3.6850473880767822	-0.4974071	Yes	
row_78	MRPL49	14039	-3.8797852993011475	-0.49323767	Yes	
row_79	MRPS15	14042	-3.8869876861572266	-0.48241666	Yes	
row_80	MRPL53	14056	-3.9076101779937744	-0.47226697	Yes	
row_81	MRPL34	14067	-3.929025173187256	-0.46185797	Yes	
row_82	GATC	14092	-3.972083806991577	-0.45225602	Yes	
row_83	MRPL21	14156	-4.085923194885254	-0.4449195	Yes	
row_84	MRPS11	14202	-4.1822099685668945	-0.436118	Yes	
row_85	MRPL23	14210	-4.199289798736572	-0.42474845	Yes	
row_86	MRPL22	14230	-4.223350524902344	-0.41410688	Yes	
row_87	MRPS7	14281	-4.3230204582214355	-0.40524012	Yes	
row_88	CHCHD1	14300	-4.378484725952148	-0.39409506	Yes	
row_89	MRPS23	14379	-4.538193702697754	-0.3864787	Yes	
row_90	MRPL15	14421	-4.631931781768799	-0.37614462	Yes	
row_91	MRPS24	14422	-4.633852958679199	-0.36308628	Yes	
row_92	ICT1	14486	-4.792447566986084	-0.35375872	Yes	
row_93	MRPL24	14584	-5.051562786102295	-0.34595564	Yes	
row_94	MRPL52	14642	-5.202001094818115	-0.3350761	Yes	
row_95	MRPS26	14666	-5.260733127593994	-0.3217764	Yes	
row_96	MRPL4	14692	-5.356562614440918	-0.30833924	Yes	
row_97	MRPL9	14702	-5.379946708679199	-0.29377523	Yes	
row_98	MRPS18C	14729	-5.498904228210449	-0.28000328	Yes	
row_99	MRPS22	14774	-5.645648956298828	-0.26701143	Yes	
row_100	MRPS30	14797	-5.7443132400512695	-0.25228268	Yes	
row_101	MRPL38	14937	-6.654462814331055	-0.24274771	Yes	
row_102	MRPS18B	14943	-6.741949081420898	-0.22408026	Yes	
row_103	MRPS17	14956	-6.818495273590088	-0.2056613	Yes	
row_104	MRPS6	14973	-6.946475505828857	-0.18714692	Yes	
row_105	MRPL18	14979	-7.002421855926514	-0.16774546	Yes	
row_106	TSFM	14987	-7.108889579772949	-0.14817658	Yes	
row_107	TARS2	14990	-7.1301140785217285	-0.12821633	Yes	
row_108	MRPL2	15003	-7.306126594543457	-0.108423196	Yes	
row_109	MRPL11	15028	-7.742561340332031	-0.08819594	Yes	
row_110	MRPS18A	15057	-8.126211166381836	-0.0671528	Yes	
row_111	HSD17B10	15068	-8.306185722351074	-0.044408847	Yes	
row_112	MRPL16	15073	-8.379801750183105	-0.021059565	Yes	
row_113	MRPL14	15139	-10.273327827453613	0.0035806356	Yes	
