NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_31	PSMD5	9468	-0.6802237033843994	-0.5663439	No	
row_32	SKP1	9645	-0.7440930604934692	-0.5762166	No	
row_33	PSMD3	9736	-0.7770227789878845	-0.5802997	No	
row_34	PSMD8	9916	-0.840112566947937	-0.5901377	No	
row_35	CCNA1	10008	-0.8723130226135254	-0.59405524	No	
row_36	POLD4	10096	-0.9068312048912048	-0.5976231	No	
row_37	GINS4	10153	-0.9281125068664551	-0.5990812	No	
row_38	POLE	10182	-0.9394860863685608	-0.5986527	No	
row_39	POLD1	10414	-1.0275328159332275	-0.6114866	No	
row_40	MAX	10548	-1.083919644355774	-0.6176772	No	
row_41	MCM8	10570	-1.0927809476852417	-0.6164108	No	
row_42	UBB	10689	-1.14455246925354	-0.621458	No	
row_43	STAG2	10905	-1.2480621337890625	-0.63269275	No	
row_44	UBC	10939	-1.2639217376708984	-0.6318063	No	
row_45	TFDP1	10993	-1.2848843336105347	-0.6321966	No	
row_46	PSMD12	11082	-1.3253339529037476	-0.634812	No	
row_47	PSMD2	11084	-1.3259129524230957	-0.63165027	No	
row_48	PSMC5	11112	-1.3426692485809326	-0.63017374	No	
row_49	MYC	11181	-1.3755977153778076	-0.631339	No	
row_50	E2F4	11194	-1.3827491998672485	-0.62876916	No	
row_51	ESCO1	11440	-1.4914315938949585	-0.641403	No	
row_52	POLA1	11717	-1.6311213970184326	-0.65575486	No	
row_53	CDC6	11816	-1.6895831823349	-0.6581473	No	
row_54	PSMF1	11875	-1.725949764251709	-0.65779567	No	
row_55	PSMB7	12026	-1.8138827085494995	-0.66333765	No	
row_56	CCNE2	12187	-1.9429714679718018	-0.6692292	No	
row_57	PSMC1	12253	-1.983543872833252	-0.6687152	No	
row_58	PSMD10	12407	-2.0914218425750732	-0.6737806	Yes	
row_59	ESCO2	12446	-2.11549711227417	-0.67115283	Yes	
row_60	PSMB5	12517	-2.166536569595337	-0.6705252	Yes	
row_61	PSMA1	12543	-2.193392038345337	-0.6668447	Yes	
row_62	RFC5	12555	-2.2020509243011475	-0.66221374	Yes	
row_63	SMC1A	12573	-2.219628095626831	-0.6579383	Yes	
row_64	RFC3	12614	-2.2513935565948486	-0.6551124	Yes	
row_65	LIN37	12700	-2.3208067417144775	-0.655105	Yes	
row_66	PSMD6	12747	-2.3660945892333984	-0.65239817	Yes	
row_67	RBBP4	12793	-2.4071905612945557	-0.6495249	Yes	
row_68	RPA3	12933	-2.5309202671051025	-0.65259093	Yes	
row_69	LIN9	13062	-2.664885997772217	-0.65460044	Yes	
row_70	DNA2	13072	-2.67870831489563	-0.6486762	Yes	
row_71	PSMD13	13082	-2.6853890419006348	-0.64273566	Yes	
row_72	UBA52	13090	-2.697148323059082	-0.63663375	Yes	
row_73	POLE2	13147	-2.74045467376709	-0.6336794	Yes	
row_74	PSMA7	13200	-2.785933256149292	-0.63034874	Yes	
row_75	MCM7	13219	-2.8050425052642822	-0.6247144	Yes	
row_76	POLE3	13280	-2.856867551803589	-0.6217421	Yes	
row_77	FEN1	13299	-2.8852133750915527	-0.6159126	Yes	
row_78	MCM5	13318	-2.9045684337615967	-0.6100359	Yes	
row_79	POLD3	13333	-2.919015407562256	-0.60385853	Yes	
row_80	CDKN1B	13389	-2.9834158420562744	-0.60024625	Yes	
row_81	CDK2	13406	-2.992527484893799	-0.59402263	Yes	
row_82	PRIM2	13411	-2.996981382369995	-0.58699155	Yes	
row_83	PSMB2	13467	-3.0542337894439697	-0.5832069	Yes	
row_84	TFDP2	13483	-3.0806314945220947	-0.57670236	Yes	
row_85	GINS3	13516	-3.107917547225952	-0.57126004	Yes	
row_86	PSMC3	13560	-3.16575288772583	-0.5664072	Yes	
row_87	MCM4	13596	-3.2002570629119873	-0.56093925	Yes	
row_88	GINS1	13627	-3.248599052429199	-0.55502164	Yes	
row_89	E2F1	13637	-3.2661292552948	-0.5476672	Yes	
row_90	CDCA5	13654	-3.280837059020996	-0.5407416	Yes	
row_91	MCM2	13714	-3.367718458175659	-0.53645927	Yes	
row_92	MCM6	13727	-3.384777307510376	-0.5290151	Yes	
row_93	SHFM1	13741	-3.4100396633148193	-0.52157587	Yes	
row_94	CDC45	13752	-3.4191815853118896	-0.5139152	Yes	
row_95	PSMD11	13783	-3.453814744949341	-0.50749797	Yes	
row_96	RPA2	13802	-3.4789621829986572	-0.50022286	Yes	
row_97	PSMD9	13825	-3.498201847076416	-0.49316642	Yes	
row_98	RFC4	13828	-3.4997189044952393	-0.48477855	Yes	
row_99	PSMD14	13984	-3.7826273441314697	-0.48585925	Yes	
row_100	PSMD7	14029	-3.858494758605957	-0.47938618	Yes	
row_101	CDK4	14036	-3.874389171600342	-0.47035167	Yes	
row_102	CCNE1	14059	-3.9159624576568604	-0.46227816	Yes	
row_103	POLE4	14071	-3.936347246170044	-0.45342475	Yes	
row_104	PSMC6	14079	-3.952395439147949	-0.4442667	Yes	
row_105	PSMB6	14198	-4.173231601715088	-0.44194007	Yes	
row_106	PSMA4	14233	-4.227622985839844	-0.4339044	Yes	
row_107	MCM3	14255	-4.267348289489746	-0.424909	Yes	
row_108	RFC2	14407	-4.59495210647583	-0.4237464	Yes	
row_109	PSMA2	14457	-4.729596138000488	-0.41548443	Yes	
row_110	CKS1B	14497	-4.817488670349121	-0.4063446	Yes	
row_111	POLA2	14533	-4.911606788635254	-0.39671007	Yes	
row_112	PSMB3	14612	-5.115108013153076	-0.38943475	Yes	
row_113	PSMB1	14628	-5.164187908172607	-0.3778575	Yes	
row_114	POLD2	14662	-5.260095119476318	-0.36724174	Yes	
row_115	PSMA3	14819	-5.888686656951904	-0.36326128	Yes	
row_116	PSMC2	14822	-5.915173530578613	-0.3489926	Yes	
row_117	PRIM1	14837	-5.979046821594238	-0.33536506	Yes	
row_118	CCNA2	14841	-5.9945149421691895	-0.32096958	Yes	
row_119	GINS2	14928	-6.556842803955078	-0.31071523	Yes	
row_120	PCNA	14968	-6.914867877960205	-0.296469	Yes	
row_121	PSMD4	15077	-8.499289512634277	-0.28294596	Yes	
row_122	CDT1	15106	-9.036434173583984	-0.26280415	Yes	
row_123	PSMB4	15113	-9.18789291381836	-0.24083306	Yes	
row_124	PSMA5	15135	-10.147501945495605	-0.21752144	Yes	
row_125	PSMA6	15141	-10.422077178955078	-0.19247915	Yes	
row_126	PSMB10	15161	-12.009282112121582	-0.16450195	Yes	
row_127	PSMB8	15186	-15.76928997039795	-0.12770234	Yes	
row_128	PSME1	15187	-16.251163482666016	-0.08813623	Yes	
row_129	PSME2	15191	-17.950611114501953	-0.044631705	Yes	
row_130	PSMB9	15193	-18.359058380126953	3.3459855E-8	Yes	
