NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_73	MRPL22	14230	-4.223350524902344	-0.42363492	Yes	
row_74	TRNAU1AP	14278	-4.307900428771973	-0.4134928	Yes	
row_75	MRPS7	14281	-4.3230204582214355	-0.40032282	Yes	
row_76	CHCHD1	14300	-4.378484725952148	-0.3880422	Yes	
row_77	MRPS23	14379	-4.538193702697754	-0.37924525	Yes	
row_78	MRPL15	14421	-4.631931781768799	-0.36770853	Yes	
row_79	MRPS24	14422	-4.633852958679199	-0.35344958	Yes	
row_80	ICT1	14486	-4.792447566986084	-0.34287646	Yes	
row_81	MRPL24	14584	-5.051562786102295	-0.3337586	Yes	
row_82	MRPL52	14642	-5.202001094818115	-0.32152772	Yes	
row_83	MRPS26	14666	-5.260733127593994	-0.30686358	Yes	
row_84	MRPL4	14692	-5.356562614440918	-0.29203704	Yes	
row_85	MRPL9	14702	-5.379946708679199	-0.27607855	Yes	
row_86	MRPS18C	14729	-5.498904228210449	-0.2608803	Yes	
row_87	MRPS22	14774	-5.645648956298828	-0.24642298	Yes	
row_88	MRPS30	14797	-5.7443132400512695	-0.23020455	Yes	
row_89	MRPL38	14937	-6.654462814331055	-0.2189369	Yes	
row_90	MRPS18B	14943	-6.741949081420898	-0.19852234	Yes	
row_91	MRPS17	14956	-6.818495273590088	-0.17833601	Yes	
row_92	MRPS6	14973	-6.946475505828857	-0.15802085	Yes	
row_93	MRPL18	14979	-7.002421855926514	-0.13680479	Yes	
row_94	TSFM	14987	-7.108889579772949	-0.115393616	Yes	
row_95	MRPL2	15003	-7.306126594543457	-0.09390553	Yes	
row_96	MRPL11	15028	-7.742561340332031	-0.07167075	Yes	
row_97	MRPS18A	15057	-8.126211166381836	-0.048520427	Yes	
row_98	MRPL16	15073	-8.379801750183105	-0.02372851	Yes	
row_99	MRPL14	15139	-10.273327827453613	0.00357745	Yes	
