NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_81	SPPL2A	13319	-2.9059135913848877	-0.74238265	No	
row_82	SRI	13321	-2.9079532623291016	-0.7396299	No	
row_83	RBCK1	13370	-2.959804058074951	-0.7399609	No	
row_84	XCL1	13395	-2.9851877689361572	-0.7386669	No	
row_85	PNPT1	13459	-3.049813985824585	-0.7399108	No	
row_86	PSMB2	13467	-3.0542337894439697	-0.7374163	No	
row_87	FGL2	13523	-3.117960214614868	-0.7380607	No	
row_88	BST2	13655	-3.285536289215088	-0.7436103	No	
row_89	SOD2	13814	-3.488316774368286	-0.75076365	Yes	
row_90	RIPK2	13826	-3.498333215713501	-0.74810535	Yes	
row_91	KLRK1	13843	-3.5246148109436035	-0.7457549	Yes	
row_92	MX2	13862	-3.5691821575164795	-0.74349463	Yes	
row_93	EPSTI1	14015	-3.8336119651794434	-0.74991316	Yes	
row_94	IL2RB	14025	-3.8529725074768066	-0.7467776	Yes	
row_95	IRF4	14084	-3.9595301151275635	-0.7468061	Yes	
row_96	CD86	14177	-4.132363796234131	-0.7489341	Yes	
row_97	RSAD2	14195	-4.168782711029053	-0.7460258	Yes	
row_98	EIF2AK2	14223	-4.217913627624512	-0.7437367	Yes	
row_99	HLA-DQA1	14260	-4.2740678787231445	-0.74199325	Yes	
row_100	SAMHD1	14283	-4.33425235748291	-0.73925793	Yes	
row_101	ADAR	14288	-4.344361782073975	-0.7353126	Yes	
row_102	CD40	14290	-4.349163055419922	-0.73116255	Yes	
row_103	LCP2	14297	-4.370713233947754	-0.727325	Yes	
row_104	HERC6	14315	-4.416736125946045	-0.72417635	Yes	
row_105	SLC25A28	14325	-4.431563377380371	-0.7204798	Yes	
row_106	CFB	14365	-4.515404224395752	-0.71870244	Yes	
row_107	TDRD7	14367	-4.520185470581055	-0.7143866	Yes	
row_108	CD69	14371	-4.525851249694824	-0.7101986	Yes	
row_109	APOL6	14403	-4.589088439941406	-0.7078163	Yes	
row_110	HLA-G	14427	-4.646975994110107	-0.7048445	Yes	
row_111	PSMA2	14457	-4.729596138000488	-0.7021926	Yes	
row_112	GZMA	14465	-4.743352890014648	-0.69806045	Yes	
row_113	IL18BP	14493	-4.806119918823242	-0.69520104	Yes	
row_114	EIF4E3	14617	-5.128593921661377	-0.69843024	Yes	
row_115	SECTM1	14650	-5.221683979034424	-0.6955013	Yes	
row_116	OAS3	14664	-5.260453224182129	-0.6912679	Yes	
row_117	NLRC5	14671	-5.287604808807373	-0.6865414	Yes	
row_118	RNF31	14709	-5.421448707580566	-0.6837522	Yes	
row_119	NFKBIA	14715	-5.445911884307861	-0.6788055	Yes	
row_120	MX1	14717	-5.455954551696777	-0.6735823	Yes	
row_121	OAS2	14745	-5.5416669845581055	-0.6700098	Yes	
row_122	SAMD9L	14773	-5.6452131271362305	-0.66633683	Yes	
row_123	SOCS1	14785	-5.698240280151367	-0.6615456	Yes	
row_124	DHX58	14795	-5.73591947555542	-0.65658444	Yes	
row_125	ITGB7	14801	-5.771522521972656	-0.65132207	Yes	
row_126	XAF1	14811	-5.8260178565979	-0.64627355	Yes	
row_127	PSMA3	14819	-5.888686656951904	-0.64103097	Yes	
row_128	JAK2	14842	-5.9995574951171875	-0.636681	Yes	
row_129	PTPN6	14844	-6.000759124755859	-0.63092965	Yes	
row_130	IL15RA	14851	-6.03021240234375	-0.62548316	Yes	
row_131	SLAMF7	14878	-6.225467681884766	-0.62118095	Yes	
row_132	CASP8	14880	-6.238855361938477	-0.61519873	Yes	
row_133	TRIM26	14881	-6.242210865020752	-0.6091466	Yes	
row_134	IRF2	14903	-6.388325214385986	-0.6043531	Yes	
row_135	GCH1	14927	-6.552572727203369	-0.5995337	Yes	
row_136	PTPN2	14929	-6.55861759185791	-0.59324145	Yes	
row_137	TAPBP	14959	-6.866138458251953	-0.5885181	Yes	
row_138	MTHFD2	14982	-7.039364337921143	-0.58316004	Yes	
row_139	IL15	14985	-7.074131965637207	-0.5764347	Yes	
row_140	CASP1	14989	-7.123823165893555	-0.56972784	Yes	
row_141	LYSMD2	14992	-7.186777591705322	-0.5628932	Yes	
row_142	DDX60	14996	-7.231655120849609	-0.55608183	Yes	
row_143	CCL5	15008	-7.3653693199157715	-0.5496742	Yes	
row_144	CMPK2	15011	-7.463648796081543	-0.5425712	Yes	
row_145	ISG20	15014	-7.5381903648376465	-0.5353959	Yes	
row_146	IRF7	15027	-7.740503311157227	-0.52869123	Yes	
row_147	PARP14	15033	-7.806068420410156	-0.5214563	Yes	
row_148	CXCL9	15034	-7.8318400382995605	-0.5138629	Yes	
row_149	IFI44L	15037	-7.836197376251221	-0.5063987	Yes	
row_150	DDX58	15039	-7.888282299041748	-0.4988173	Yes	
row_151	OASL	15044	-7.94619607925415	-0.4913798	Yes	
row_152	WARS	15047	-7.961101055145264	-0.48379445	Yes	
row_153	CD74	15048	-8.001235008239746	-0.47603685	Yes	
row_154	ZBP1	15064	-8.260649681091309	-0.46902794	Yes	
row_155	IFI44	15070	-8.325431823730469	-0.46128944	Yes	
row_156	IFIT2	15075	-8.426925659179688	-0.45338583	Yes	
row_157	IFIT3	15078	-8.512880325317383	-0.44526553	Yes	
row_158	IFI27	15081	-8.549309730529785	-0.4371099	Yes	
row_159	HLA-DRB1	15082	-8.55451488494873	-0.42881587	Yes	
row_160	VAMP8	15085	-8.568795204162598	-0.42064136	Yes	
row_161	IFIT1	15093	-8.74571418762207	-0.4126287	Yes	
row_162	SP110	15094	-8.745929718017578	-0.4041491	Yes	
row_163	USP18	15105	-8.998071670532227	-0.39609182	Yes	
row_164	LAP3	15107	-9.054370880126953	-0.38737983	Yes	
row_165	CD274	15111	-9.156079292297363	-0.37870258	Yes	
row_166	ISG15	15115	-9.207924842834473	-0.3699751	Yes	
row_167	CIITA	15116	-9.241040229797363	-0.36101544	Yes	
row_168	RTP4	15120	-9.298943519592285	-0.35219967	Yes	
row_169	STAT1	15122	-9.32321548461914	-0.34322703	Yes	
row_170	PARP12	15125	-9.407758712768555	-0.3342391	Yes	
row_171	IFI30	15134	-10.030172348022461	-0.3250478	Yes	
row_172	B2M	15138	-10.261972427368164	-0.31529835	Yes	
row_173	TRIM21	15140	-10.289429664611816	-0.3053889	Yes	
row_174	IDO1	15143	-10.669641494750977	-0.29517752	Yes	
row_175	TNFSF10	15145	-10.710006713867188	-0.2848603	Yes	
row_176	HLA-B	15151	-11.138444900512695	-0.27439442	Yes	
row_177	IFIH1	15153	-11.165946960449219	-0.26363516	Yes	
row_178	CXCL11	15156	-11.474527359008789	-0.2526434	Yes	
row_179	IRF9	15157	-11.687451362609863	-0.24131183	Yes	
row_180	HLA-DMA	15159	-11.834590911865234	-0.22990428	Yes	
row_181	PSMB10	15161	-12.009282112121582	-0.21832736	Yes	
row_182	BATF2	15165	-12.610295295715332	-0.2063011	Yes	
row_183	HLA-A	15166	-12.697202682495117	-0.19399051	Yes	
row_184	IFI35	15168	-12.717256546020508	-0.18172719	Yes	
row_185	PLSCR1	15169	-12.766364097595215	-0.16934955	Yes	
row_186	CD38	15174	-13.42638874053955	-0.15659872	Yes	
row_187	NMI	15176	-13.594440460205078	-0.14348492	Yes	
row_188	IRF1	15181	-14.451542854309082	-0.12974013	Yes	
row_189	CXCL10	15182	-14.575996398925781	-0.115607984	Yes	
row_190	UBE2L6	15185	-15.347854614257812	-0.100860834	Yes	
row_191	PSMB8	15186	-15.76928997039795	-0.085571714	Yes	
row_192	PSME1	15187	-16.251163482666016	-0.069815405	Yes	
row_193	TAP1	15190	-17.86861801147461	-0.052624244	Yes	
row_194	PSME2	15191	-17.950611114501953	-0.035220228	Yes	
row_195	GBP4	15192	-17.96729278564453	-0.017800042	Yes	
row_196	PSMB9	15193	-18.359058380126953	-1.8620995E-8	Yes	
