NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_44	MMP19	268	13.780802726745605	0.60073346	Yes	
row_45	ADAMTS5	276	13.484540939331055	0.60860515	Yes	
row_46	COL5A3	283	13.445183753967285	0.6165192	Yes	
row_47	COL11A1	308	12.975887298583984	0.6229427	Yes	
row_48	LUM	313	12.807376861572266	0.6305957	Yes	
row_49	COL4A5	316	12.779044151306152	0.63836455	Yes	
row_50	SERPINH1	321	12.643220901489258	0.64591604	Yes	
row_51	COL10A1	334	12.442176818847656	0.65280974	Yes	
row_52	MFAP4	367	11.674704551696777	0.657895	Yes	
row_53	PXDN	386	11.32361125946045	0.6636969	Yes	
row_54	CTSK	415	10.76870346069336	0.66848874	Yes	
row_55	MYH11	417	10.709555625915527	0.67504454	Yes	
row_56	MFAP5	424	10.564449310302734	0.6811772	Yes	
row_57	COL9A3	431	10.494370460510254	0.6872666	Yes	
row_58	COMP	449	10.270650863647461	0.69248396	Yes	
row_59	COL12A1	451	10.256308555603027	0.69875956	Yes	
row_60	COL4A6	454	10.195211410522461	0.7049306	Yes	
row_61	ADAMTS4	467	9.942222595214844	0.7102784	Yes	
row_62	COL8A2	500	9.574555397033691	0.714065	Yes	
row_63	ITGA1	516	9.366265296936035	0.7188566	Yes	
row_64	COL2A1	519	9.34322452545166	0.72450083	Yes	
row_65	MMP11	542	9.092439651489258	0.7286562	Yes	
row_66	MMP16	569	8.84333610534668	0.7323908	Yes	
row_67	TGFBI	571	8.830119132995605	0.73778445	Yes	
row_68	DDR2	572	8.822925567626953	0.7432403	Yes	
row_69	COL18A1	585	8.63586139678955	0.74778026	Yes	
row_70	NPNT	621	8.319228172302246	0.75059056	Yes	
row_71	DPT	629	8.270851135253906	0.75523823	Yes	
row_72	ITGA8	633	8.247774124145508	0.7601384	Yes	
row_73	HAS1	648	8.064167022705078	0.76419145	Yes	
row_74	FBLN5	652	8.030447959899902	0.7689572	Yes	
row_75	POSTN	653	8.024052619934082	0.7739191	Yes	
row_76	COL7A1	692	7.690342903137207	0.77614045	Yes	
row_77	MFAP2	696	7.6709723472595215	0.78068393	Yes	
row_78	VTN	697	7.667983055114746	0.7854256	Yes	
row_79	LAMA4	705	7.56685209274292	0.7896379	Yes	
row_80	VWF	723	7.418553352355957	0.7930917	Yes	
row_81	ITGA2	727	7.370853424072266	0.7974496	Yes	
row_82	HAS2	752	7.180466651916504	0.8002893	Yes	
row_83	GREM1	754	7.172321796417236	0.80465776	Yes	
row_84	CYP1B1	790	6.850042819976807	0.80655956	Yes	
row_85	ITGA10	821	6.603654861450195	0.80864245	Yes	
row_86	LAMA1	877	6.211242198944092	0.8088154	Yes	
row_87	KDR	920	5.996771812438965	0.8097228	Yes	
row_88	SPOCK2	952	5.808757781982422	0.8112474	Yes	
row_89	VCAM1	957	5.750356197357178	0.8145365	Yes	
row_90	ITGB1	986	5.6218976974487305	0.81614566	Yes	
row_91	LAMA2	1005	5.535256862640381	0.81836814	Yes	
row_92	APP	1014	5.454283714294434	0.82120746	Yes	
row_93	PDGFB	1145	4.781968116760254	0.81549495	Yes	
row_94	TLL1	1182	4.63731050491333	0.8159617	Yes	
row_95	TGFBR1	1259	4.355206489562988	0.81358653	Yes	
row_96	ITGB5	1287	4.263751983642578	0.81442255	Yes	
row_97	LAMC1	1300	4.195195198059082	0.81621647	Yes	
row_98	MYO1E	1323	4.126101970672607	0.8173008	Yes	
row_99	MMP13	1366	3.9855713844299316	0.81696445	Yes	
row_100	FGF2	1394	3.8962290287017822	0.8175732	Yes	
row_101	LAMA5	1397	3.8897554874420166	0.81984514	Yes	
row_102	FBN2	1430	3.7867062091827393	0.8200527	Yes	
row_103	ADAM19	1431	3.7844128608703613	0.8223929	Yes	
row_104	SCUBE1	1432	3.7821340560913086	0.82473165	Yes	
row_105	TNXB	1456	3.725987672805786	0.8255019	Yes	
row_106	TNC	1469	3.685319423675537	0.82698053	Yes	
row_107	LAMB2	1479	3.6361865997314453	0.8286289	Yes	
row_108	RAMP2	1504	3.5603370666503906	0.82922995	Yes	
row_109	CAPN2	1519	3.5255634784698486	0.83047646	Yes	
row_110	MMP10	1624	3.2868869304656982	0.8255733	No	
row_111	JAM2	1693	3.0829150676727295	0.8229449	No	
row_112	ADAM10	1718	3.0244240760803223	0.8232146	No	
row_113	TGFB2	1836	2.7915730476379395	0.8171382	No	
row_114	PDGFA	1895	2.641733407974243	0.81490386	No	
row_115	ITGB4	1920	2.585984945297241	0.8149024	No	
row_116	ICAM4	1966	2.504727602005005	0.8134503	No	
row_117	LOXL3	2166	2.1927292346954346	0.8015351	No	
row_118	LAMC2	2183	2.168673515319824	0.8018092	No	
row_119	SULF1	2372	1.8896219730377197	0.79044014	No	
row_120	ITGA7	2414	1.8361433744430542	0.7888413	No	
row_121	COL13A1	2552	1.6832282543182373	0.7807458	No	
row_122	HAS3	2605	1.6216539144515991	0.7782808	No	
row_123	FURIN	2781	1.4346766471862793	0.7674974	No	
row_124	ICAM5	2806	1.4134770631790161	0.7667709	No	
row_125	NF1	2852	1.3813724517822266	0.7646241	No	
row_126	TGFB1	2926	1.318688988685608	0.7605713	No	
row_127	MMP1	3103	1.165686845779419	0.7495549	No	
row_128	CSGALNACT1	3117	1.1566946506500244	0.7494032	No	
row_129	SCUBE3	3164	1.1190648078918457	0.7470275	No	
row_130	ITGA3	3248	1.0621321201324463	0.7421491	No	
row_131	ITGB3	3282	1.044735074043274	0.74059445	No	
row_132	AGRN	3293	1.0376192331314087	0.7405692	No	
row_133	MMP7	3338	1.0014234781265259	0.73825413	No	
row_134	TPSAB1	3758	0.7609617710113525	0.71078205	No	
row_135	COL9A2	4073	0.6239818930625916	0.69022757	No	
row_136	HAPLN1	4365	0.502872884273529	0.6711321	No	
row_137	ITGB6	4601	0.41551652550697327	0.65571713	No	
row_138	DAG1	4733	0.37638986110687256	0.64721364	No	
row_139	LAMB3	4746	0.3721083700656891	0.64664346	No	
row_140	EXOC8	4779	0.36027801036834717	0.64473224	No	
row_141	SPINK5	5298	0.22909662127494812	0.61032903	No	
row_142	ITGB8	5679	0.14165526628494263	0.58507484	No	
row_143	PRSS1	5752	0.1273561269044876	0.580352	No	
row_144	GAS6	5848	0.10693304240703583	0.5740827	No	
row_145	ICAM1	6025	0.07419837266206741	0.56239134	No	
row_146	KLK7	6141	0.054006803780794144	0.5547555	No	
row_147	LAMC3	6154	0.051454827189445496	0.553987	No	
row_148	ITGA9	6177	0.04677460715174675	0.5525488	No	
row_149	BCAN	6384	0.011544773355126381	0.53881806	No	
row_150	ADAMTS3	6429	0.004718590062111616	0.53588665	No	
row_151	SERPINF2	6832	-0.06030537560582161	0.509115	No	
row_152	SPP1	7072	-0.10220693051815033	0.49323955	No	
row_153	ITGAV	7105	-0.10874374955892563	0.49117276	No	
row_154	A2M	7491	-0.17629413306713104	0.46560654	No	
row_155	CD44	7795	-0.24119213223457336	0.44554895	No	
row_156	ITGAM	7826	-0.24648943543434143	0.44370073	No	
row_157	MMP9	7962	-0.27696850895881653	0.434869	No	
row_158	ATP7A	7971	-0.2781669497489929	0.4345075	No	
row_159	MMP15	8018	-0.28985923528671265	0.43161905	No	
row_160	ITGA4	8037	-0.2942401170730591	0.43060058	No	
row_161	ITGB2	8617	-0.43596649169921875	0.3922573	No	
row_162	IBSP	8695	-0.4565708041191101	0.3874046	No	
row_163	GSN	8881	-0.5053143501281738	0.37537962	No	
row_164	CAPN1	9106	-0.5678015947341919	0.36079243	No	
row_165	LAMA3	9270	-0.6199235916137695	0.3503055	No	
row_166	NOXO1	9421	-0.670648992061615	0.34071687	No	
row_167	LCP1	9487	-0.6858903765678406	0.33680624	No	
row_168	MMP12	9573	-0.7140726447105408	0.33157924	No	
row_169	TIMP1	9676	-0.7556266784667969	0.32524422	No	
row_170	MPV17	9751	-0.7822381854057312	0.32079297	No	
row_171	CDH1	9848	-0.8163238167762756	0.31489563	No	
row_172	CAPNS1	10070	-0.8964875936508179	0.30071175	No	
row_173	ITGAX	10100	-0.9089477062225342	0.29933986	No	
row_174	F11R	10147	-0.9267581105232239	0.29684523	No	
row_175	COL4A4	10239	-0.9606071710586548	0.29137057	No	
row_176	ADAM8	10352	-1.0040876865386963	0.28452232	No	
row_177	COL9A1	10460	-1.0470776557922363	0.2780341	No	
row_178	BSG	10617	-1.1109095811843872	0.26831758	No	
row_179	COL4A3	10884	-1.2394574880599976	0.2513448	No	
row_180	ITGA6	10913	-1.2524088621139526	0.25025195	No	
row_181	KIF9	11083	-1.325392484664917	0.23980112	No	
row_182	COL11A2	11521	-1.5303364992141724	0.2116044	No	
row_183	CD47	12028	-1.816176414489746	0.1789829	No	
row_184	HPN	12104	-1.8779433965682983	0.17514251	No	
row_185	CAPG	12176	-1.9340745210647583	0.17160358	No	
row_186	TMPRSS6	12179	-1.936295509338379	0.17266756	No	
row_187	ITGA2B	12185	-1.938501238822937	0.17353284	No	
row_188	ICAM2	12342	-2.0483384132385254	0.16439602	No	
row_189	DDR1	12799	-2.4107069969177246	0.1354766	No	
row_190	ICAM3	12969	-2.5736451148986816	0.12579766	No	
row_191	GPM6B	13186	-2.7775917053222656	0.11311045	No	
row_192	WT1	13325	-2.9126086235046387	0.10570847	No	
row_193	ITGAL	13721	-3.379384994506836	0.08145609	No	
row_194	ITGAE	13918	-3.650045871734619	0.070642166	No	
row_195	FLOT1	14258	-4.271252155303955	0.050675873	No	
row_196	ADAM15	14765	-5.613913059234619	0.0204028	No	
row_197	ITGB7	14801	-5.771522521972656	0.02163766	No	
row_198	CTSS	14991	-7.176479339599609	0.01347122	No	
