NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_52	MRPL47	13183	-2.7746527194976807	-0.62682235	Yes	
row_53	MRPL51	13195	-2.7844741344451904	-0.61911947	Yes	
row_54	MRPL35	13349	-2.9380486011505127	-0.6203618	Yes	
row_55	MRPS28	13357	-2.946404218673706	-0.6119035	Yes	
row_56	MRPL40	13399	-2.9882731437683105	-0.60557157	Yes	
row_57	MRPL43	13525	-3.122074842453003	-0.6044011	Yes	
row_58	NDUFA7	13531	-3.128912925720215	-0.5952576	Yes	
row_59	MRPL13	13623	-3.2432029247283936	-0.59146714	Yes	
row_60	MRPL20	13723	-3.380981683731079	-0.58778965	Yes	
row_61	MRPL27	13739	-3.404350519180298	-0.5784748	Yes	
row_62	MRPL17	13777	-3.4474234580993652	-0.57048744	Yes	
row_63	MRPL36	13817	-3.493652582168579	-0.5624926	Yes	
row_64	MRPL12	13829	-3.5024290084838867	-0.55261564	Yes	
row_65	MRPL55	13875	-3.5922420024871826	-0.54471993	Yes	
row_66	MRPL54	13879	-3.5982306003570557	-0.5340227	Yes	
row_67	AURKAIP1	13932	-3.678981065750122	-0.5263282	Yes	
row_68	MRPL37	13936	-3.6850473880767822	-0.5153681	Yes	
row_69	MRPL49	14039	-3.8797852993011475	-0.51037896	Yes	
row_70	MRPS15	14042	-3.8869876861572266	-0.4987411	Yes	
row_71	MRPL53	14056	-3.9076101779937744	-0.48776975	Yes	
row_72	MRPL34	14067	-3.929025173187256	-0.47653472	Yes	
row_73	GATC	14092	-3.972083806991577	-0.46609712	Yes	
row_74	MRPL21	14156	-4.085923194885254	-0.45789924	Yes	
row_75	MRPS11	14202	-4.1822099685668945	-0.44821697	Yes	
row_76	MRPL23	14210	-4.199289798736572	-0.43596476	Yes	
row_77	MRPL22	14230	-4.223350524902344	-0.42443493	Yes	
row_78	MRPS7	14281	-4.3230204582214355	-0.4146576	Yes	
row_79	CHCHD1	14300	-4.378484725952148	-0.4025917	Yes	
row_80	MRPS23	14379	-4.538193702697754	-0.39401835	Yes	
row_81	MRPL15	14421	-4.631931781768799	-0.38270918	Yes	
row_82	MRPS24	14422	-4.633852958679199	-0.36867714	Yes	
row_83	ICT1	14486	-4.792447566986084	-0.35833982	Yes	
row_84	MRPL24	14584	-5.051562786102295	-0.349471	Yes	
row_85	MRPL52	14642	-5.202001094818115	-0.3374959	Yes	
row_86	MRPS26	14666	-5.260733127593994	-0.32308975	Yes	
row_87	MRPL4	14692	-5.356562614440918	-0.30852598	Yes	
row_88	MRPL9	14702	-5.379946708679199	-0.2928311	Yes	
row_89	MRPS18C	14729	-5.498904228210449	-0.27790257	Yes	
row_90	MRPS22	14774	-5.645648956298828	-0.2637225	Yes	
row_91	MRPS30	14797	-5.7443132400512695	-0.24778575	Yes	
row_92	MRPL38	14937	-6.654462814331055	-0.23684642	Yes	
row_93	MRPS18B	14943	-6.741949081420898	-0.2167621	Yes	
row_94	MRPS17	14956	-6.818495273590088	-0.19690986	Yes	
row_95	MRPS6	14973	-6.946475505828857	-0.17693517	Yes	
row_96	MRPL18	14979	-7.002421855926514	-0.1560621	Yes	
row_97	TSFM	14987	-7.108889579772949	-0.13499916	Yes	
row_98	TARS2	14990	-7.1301140785217285	-0.11354061	Yes	
row_99	MRPL2	15003	-7.306126594543457	-0.09221176	Yes	
row_100	MRPL11	15028	-7.742561340332031	-0.07035655	Yes	
row_101	MRPS18A	15057	-8.126211166381836	-0.047604654	Yes	
row_102	MRPL16	15073	-8.379801750183105	-0.023223355	Yes	
row_103	MRPL14	15139	-10.273327827453613	0.0035783811	Yes	
